R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: AUC
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: AUC
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YHR001W-A	QCR10	0.00808081	0.105624	-387886	1127290	1666270	120663	80886.7	4	8	wilcoxon	E
YOR125C	CAT5	0.0040404	0.0698413	-386005	472095	1017710	52797.9	50549.8	4	8	wilcoxon	E
YPR020W	ATP20	0.0040404	0.0698413	-385738	497801	983442	14712.6	86072.2	4	8	wilcoxon	E
YLR418C	CDC73	0.0040404	0.0698413	-385428	546752	1080180	44497.7	55449.4	4	8	wilcoxon	E
YMR080C	NAM7	0.0040404	0.0698413	-385290	869786	1367280	86035.6	62746.6	4	8	wilcoxon	E
YHL034C	SBP1	0.109091	0.401739	-384767	973491	1406840	161252	130671	4	8	wilcoxon	E
YJL163C	YJL163C	0.153535	0.460824	-383505	967285	1572550	148015	80991.1	4	8	wilcoxon	E
YJL196C	ELO1	0.0282828	0.213889	-382998	894869	1451810	109754	79605.5	4	8	wilcoxon	E
YBR176W	ECM31	0.0727273	0.332255	-382392	1282410	2002960	99720.6	109035	4	8	wilcoxon	E
YLR095C	IOC2	0.0040404	0.0698413	-381475	945650	1450680	79524.6	76402.8	4	8	wilcoxon	E
YHL016C	DUR3	0.0040404	0.0698413	-380449	1035790	1589300	73956.8	43210.4	4	8	wilcoxon	E
YBR231C	SWC5	0.0040404	0.0698413	-380366	109653	543897	37676.4	160025	4	8	wilcoxon	E
YDR071C	PAA1	0.214141	0.528798	-379843	873669	1473970	130835	136256	4	8	wilcoxon	E
YPR127W	YPR127W	0.0727273	0.332255	-379611	1140000	1697600	64893.5	111253	4	8	wilcoxon	E
YNL257C	SIP3	0.0484848	0.273413	-378697	1134400	1700370	222826	105614	4	8	wilcoxon	E
YLR038C	COX12	0.0040404	0.0698413	-378429	363886	809831	44404.9	64669.9	4	8	wilcoxon	E
YBR227C	MCX1	0.0727273	0.332255	-378167	1110470	1755420	65986.8	107634	4	8	wilcoxon	E
YGR089W	NNF2	0.109091	0.401739	-377892	1012140	1562080	153359	59700.9	4	8	wilcoxon	E
YDR506C	GMC1	0.0282828	0.213889	-377803	1050210	1482880	90500	113513	4	8	wilcoxon	E
YFL019C	YFL019C	0.109091	0.401739	-375926	1226200	1775080	46642.6	126296	4	8	wilcoxon	E
YBR261C	TAE1	0.0727273	0.332255	-375412	1082620	1627240	79239	102427	4	8	wilcoxon	E
YER089C	PTC2	0.0040404	0.0698413	-374894	1386670	1838310	110965	77936.1	4	8	wilcoxon	E
YOR302W	YOR302W	0.266236	0.599789	-374756	642.617	417191	162.229	225506	4	8	wilcoxon	E
YCR095C	OCA4	0.0161616	0.159544	-374083	1198190	1766870	85578.1	82287	4	8	wilcoxon	E
YDL036C	PUS9	0.0282828	0.213889	-373712	1234440	1795410	82353.2	108423	4	8	wilcoxon	E
YNL286W	CUS2	0.0282828	0.213889	-373431	1114630	1672240	158110	110520	4	8	wilcoxon	E
YGR087C	PDC6	0.153535	0.460824	-372784	1064590	1630200	128456	81763.2	4	8	wilcoxon	E
YPR170C	YPR170C	0.0282828	0.213889	-372771	1062710	1613150	62148.7	92755.3	4	8	wilcoxon	E
YML013W	SEL1	0.0727273	0.332255	-372642	84602.1	523464	32422	230229	4	8	wilcoxon	E
YHR130C	YHR130C	0.109091	0.401739	-371813	981370	1459300	155992	86218.7	4	8	wilcoxon	E
YGR038W	ORM1	0.0484848	0.273413	-369814	1119190	1585280	69444.4	122123	4	8	wilcoxon	E
YBR074W	PFF1	0.0040404	0.0698413	-369517	1297040	1870220	35589.8	70317.5	4	8	wilcoxon	E
YNL194C	YNL194C	0.0484848	0.273413	-369269	1000010	1608720	84718.9	93579.2	4	8	wilcoxon	E
YJL147C	YJL147C	0.0727273	0.332255	-368634	1047520	1693820	150150	81038.9	4	8	wilcoxon	E
YNL041C	COG6	0.0484848	0.273413	-368167	927645	1462690	48549.6	103210	4	8	wilcoxon	E
YOR037W	CYC2	0.0282828	0.213889	-367682	770408	1309340	89722.7	82216.5	4	8	wilcoxon	E
YLR431C	ATG23	0.0282828	0.213889	-365598	1047670	1696190	122466	69736.4	4	8	wilcoxon	E
YMR167W	MLH1	0.0282828	0.213889	-364669	662723	1115200	75772.4	121749	4	8	wilcoxon	E
YOR065W	CYT1	0.00808081	0.105624	-362873	383050	784422	61433.5	64322.8	4	8	wilcoxon	E
YGL079W	KXD1	0.00808081	0.105624	-361768	1367400	1921430	104410	54349.6	4	8	wilcoxon	E
YDL184C	RPL41A	0.569697	0.808264	-361539	1161530	1590320	339637	63103.3	4	8	wilcoxon	E
