R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 37
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 37
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YPL137C	GIP3	0.0040404	0.0182227	-24.1647	37.7791	108.179	4.25996	2.51846	4	8	wilcoxon	E
YHR163W	SOL3	0.549409	0.676385	-24.0322	13.9869	69.6846	4.28034	15.7266	4	8	wilcoxon	E
YMR026C	PEX12	0.0040404	0.0182227	-23.989	28.9201	92.3655	1.88035	2.97483	4	8	wilcoxon	E
YGR133W	PEX4	0.00808081	0.0297326	-23.9456	27.7083	92.6508	1.85818	5.0787	4	8	wilcoxon	E
YLR200W	YKE2	0.0040404	0.0182227	-23.9195	5.8402	54.7952	1.78259	4.26783	4	8	wilcoxon	E
YBL071C	YBL071C	0.0040404	0.0182227	-23.9056	36.5096	107.433	1.65577	2.12964	4	8	wilcoxon	E
YJL211C	YJL211C	0.0040404	0.0182227	-23.8909	30.104	94.101	0.633822	4.7838	4	8	wilcoxon	E
YPL036W	PMA2	0.0040404	0.0182227	-23.8767	36.8419	110.191	5.72022	3.7004	4	8	wilcoxon	E
YOL027C	MDM38	0.0040404	0.0182227	-23.7948	22.6723	83.1631	2.28313	3.82783	4	8	wilcoxon	E
YNL120C	YNL120C	0.0040404	0.0182227	-23.7911	28.5514	93.4237	2.10576	1.91339	4	8	wilcoxon	E
YBR084W	MIS1	0.0040404	0.0182227	-23.7446	28.1125	89.9399	1.65539	4.41094	4	8	wilcoxon	E
