R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDR263C	DIN7	0.0677144	0.331565	-143939	625949	746817	53905.4	29980.7	4	8	t-test	E
YLR460C	YLR460C	0.00761598	0.112382	-143915	494208	619000	29911.5	19681.8	4	8	t-test	E
YDL240W	LRG1	0.0365366	0.249569	-143784	609564	730773	34735.2	46900.2	4	8	t-test	E
YPL098C	MGR2	0.00021004	0.0114187	-143583	169500	303701	7019.04	21224.6	4	8	t-test	E
YPR024W	YME1	0.00229202	0.0546839	-143188	3393.73	142189	1857.37	29803.1	4	8	t-test	E
YHL016C	DUR3	0.00390391	0.0725133	-142960	500456	624135	25899.3	17839.9	4	8	t-test	E
YPR170C	YPR170C	0.0027111	0.0597995	-142917	503564	627107	22853.2	26281.2	4	8	t-test	E
YKL136W	YKL136W	0.0208074	0.191148	-142108	523707	645861	25198.7	43764.3	4	8	t-test	E
YDL222C	FMP45	0.0431321	0.269417	-141981	504520	627127	44054.1	12618.3	4	8	t-test	E
YMR160W	YMR160W	0.0201868	0.190403	-141543	595145	714611	35820.4	32066.8	4	8	t-test	E
YPL092W	SSU1	0.118202	0.413282	-141516	627038	745523	63181.1	44745.7	4	8	t-test	E
YML030W	RCF1	1.26018e-11	1.77896e-08	-141272	354467	480884	12152.7	12469.4	28	56	t-test	E
YML009c	MRPL39	0.000100986	0.00701106	-140424	357766	483260	11052.4	18952	4	8	t-test	E
YGR050C	YGR050C	0.164265	0.475032	-140086	584917	703276	76709.5	24160.4	4	8	t-test	E
YKR064W	OAF3	0.0302286	0.226741	-139456	466258	587562	40367.8	20688.8	4	8	t-test	E
YHR001W-A	QCR10	0.0850215	0.364857	-139363	530259	649555	56783.9	29117.8	4	8	t-test	E
