R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 27
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 27
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDR541C	YDR541C	0.109091	0.535963	-133906	705050	804737	55119.1	46175.9	4	8	wilcoxon	E
YGR188C	BUB1	0.0040404	0.130619	-133656	61889.1	177379	9069.81	28362.9	4	8	wilcoxon	E
YGR183C	QCR9	0.0040404	0.130619	-133537	470495	557090	19341.2	22090.6	4	8	wilcoxon	E
YJL147C	YJL147C	0.0484848	0.412316	-133267	613069	681687	53742.8	18586.4	4	8	wilcoxon	E
YGL121C	GPG1	0.0727273	0.476043	-133217	698790	741659	31913	31905.1	4	8	wilcoxon	E
YKR023W	YKR023W	0.0484848	0.412316	-132865	646664	712004	18767.8	34690.7	4	8	wilcoxon	E
YMR126C	DLT1	0.214141	0.652438	-132760	556258	639858	87789.7	62417.4	4	8	wilcoxon	E
YCR028C-A	RIM1	0.0282828	0.341247	-132415	243805	338373	19831.3	19697.4	4	8	wilcoxon	E
YOL105C	WSC3	0.0161616	0.265289	-132230	646499	712209	24989	18762.5	4	8	wilcoxon	E
YIR023W	DAL81	0.367677	0.765918	-132172	216164	318162	15211.9	75369.6	4	8	wilcoxon	E
YKL214C	YRA2	0.0484848	0.412316	-132158	664541	741688	49685.8	32366.7	4	8	wilcoxon	E
YFR024C	YFR024C	0.282828	0.70499	-132083	538278	644249	67042.9	74411.6	4	8	wilcoxon	E
YDR071C	PAA1	0.153535	0.592728	-131745	581770	651709	65582.4	51021.2	4	8	wilcoxon	E
YBR186W	PCH2	0.0161616	0.265289	-131471	714740	794916	26392	20102.7	4	8	wilcoxon	E
YBR156C	SLI15	0.0282828	0.341247	-130542	636157	735544	37500.4	27493.6	4	8	wilcoxon	E
