R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 37
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: AUC
y-axis treatment: 37
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: AUC
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YBR182C	SMP1	0.0040404	0.0168086	-628904	421550	2158770	112825	115192	4	8	wilcoxon	E
YOR343C	YOR343C	0.0040404	0.0168086	-628512	479984	2225470	72459.5	63024.2	4	8	wilcoxon	E
YPL054W	LEE1	0.0040404	0.0168086	-628392	294018	1833450	24220.8	94503.7	4	8	wilcoxon	E
YOR297C	TIM18	0.20194	0.336633	-628024	37638	1300870	9741.43	224168	4	8	wilcoxon	E
YKR019C	IRS4	0.0040404	0.0168086	-627906	13550.7	1299960	27600.5	81212.9	4	8	wilcoxon	E
YMR155W	YMR155W	0.0161616	0.0479303	-627750	413007	2090580	160752	86531.6	4	8	wilcoxon	E
YOR209C	NPT1	0.0040404	0.0168086	-625370	36125.4	1445500	48158.2	137371	4	8	wilcoxon	E
YGL179C	TOS3	1.0216e-09	1.88108e-07	-622858	488061	2312360	57229.5	49154.4	28	56	wilcoxon	E
YPR140W	TAZ1	0.214141	0.336633	-622093	296625	1847240	372907	135978	4	8	wilcoxon	E
YPR138C	MEP3	0.0040404	0.0168086	-621791	340177	1863520	42468.1	99290.1	4	8	wilcoxon	E
YAL058C-A	YAL058C-A	0.0040404	0.0168086	-620582	131850	1522600	33811.8	98058.5	4	8	wilcoxon	E
YIL149C	MLP2	0.0040404	0.0168086	-619109	557726	2320300	36787.2	101070	4	8	wilcoxon	E
YGL133W	ITC1	0.0040404	0.0168086	-618914	168543	1552260	28348.9	237342	4	8	wilcoxon	E
YML036W	CGI121	0.0040404	0.0168086	-618251	397422	2026550	66922.9	107986	4	8	wilcoxon	E
YOR271C	FSF1	0.0040404	0.0168086	-616320	309618	1851400	106756	94901	4	8	wilcoxon	E
YDR154C	YDR154C	0.0040404	0.0168086	-616046	365757	1935610	25255.3	108113	4	8	wilcoxon	E
YLR216C	CPR6	0.0040404	0.0168086	-615725	2601.79	1385360	46804.8	84369.3	4	8	wilcoxon	E
YFR011C	MIC19	0.0040404	0.0168086	-613890	305432	1918530	98003.4	118914	4	8	wilcoxon	E
